order_id,restaurant_id,delivery_person_id,user_id,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,order_date,time_ordered,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken_min
ORD030167,R0469,D00628,U02541,12.876266,77.697465,12.979564,77.601203,2023-10-05,13:56,14:07,Cloudy,Medium,1,Buffet,motorcycle,1,Yes,Bengaluru,49
ORD030168,R0408,D00961,U03412,12.953708,77.642083,12.919345,77.581897,2023-06-12,20:53,21:13,Foggy,High,2,Buffet,motorcycle,1,Yes,Bengaluru,55
ORD030169,R0243,D00426,U02170,12.918475,77.596141,12.888499,77.621244,2023-08-20,14:35,14:58,Windy,Jam,2,Meal,motorcycle,3,No,Bengaluru,50
ORD030170,R0059,D01216,U00279,12.953135,77.683832,12.960355,77.509559,2024-04-08,08:59,09:19,Cloudy,Medium,0,Meal,motorcycle,2,No,Bengaluru,27
ORD030171,R0292,D01515,U00430,12.887879,77.618101,12.906967,77.628838,2024-03-07,20:01,20:11,Sunny,High,0,Buffet,motorcycle,1,No,Bengaluru,50
ORD030172,R0076,D01179,U03253,12.975236,77.739024,12.985569,77.643605,2024-07-23,14:00,14:33,Cloudy,Medium,0,Buffet,motorcycle,1,No,Bengaluru,40
ORD030173,R0078,D00268,U01688,12.922251,77.582524,12.926105,77.540837,2024-10-14,15:52,16:17,Sunny,Medium,2,Drinks,motorcycle,0,No,Bengaluru,44
ORD030174,R0028,D01960,U00139,12.913911,77.644494,12.963391,77.745182,2024-10-02,19:22,19:34,Sunny,High,1,Drinks,scooter,0,No,Bengaluru,48
ORD030175,R0433,D01294,U03540,12.976401,77.653771,12.971832,77.711027,2023-05-18,16:58,17:25,Cloudy,Medium,1,Meal,motorcycle,0,No,Bengaluru,35
ORD030176,R0233,D00485,U04747,12.905125,77.611006,12.914525,77.649923,2024-05-26,20:08,20:22,Rainy,Low,2,Buffet,scooter,0,No,Bengaluru,31
ORD030177,R0284,D00700,U03961,12.934593,77.557136,12.984664,77.602323,2024-01-18,12:00,12:15,Cloudy,Medium,2,Snack,motorcycle,0,No,Bengaluru,38
ORD030178,R0202,D00854,U01513,13.094333,77.608871,12.881943,77.604656,2024-04-06,13:44,14:05,Sunny,Low,0,Snack,scooter,2,No,Bengaluru,26
ORD030179,R0255,D01498,U01012,12.907511,77.629873,12.972844,77.643117,2024-03-16,21:43,22:12,Rainy,Medium,1,Buffet,scooter,0,No,Bengaluru,31
ORD030180,R0255,D01673,U00529,12.907511,77.629873,12.906474,77.59746,2023-10-23,17:28,17:51,Sunny,High,1,Meal,scooter,3,No,Bengaluru,29
ORD030181,R0355,D01423,U02163,12.962628,77.704277,13.019838,77.5575,2024-12-06,12:16,12:45,Cloudy,Medium,2,Meal,motorcycle,0,No,Bengaluru,34
ORD030182,R0386,D01673,U04260,12.895583,77.583027,12.896618,77.62323,2023-06-17,13:23,13:55,Sunny,High,1,Snack,scooter,1,Yes,Bengaluru,46
ORD030183,R0387,D00175,U04267,13.002617,77.57112,12.961335,77.700128,2023-04-25,14:12,14:42,Rainy,Low,1,Drinks,motorcycle,0,No,Bengaluru,39
ORD030184,R0420,D00532,U02220,12.936337,77.671918,12.897326,77.640759,2023-09-06,19:21,19:55,Sunny,Low,1,Drinks,motorcycle,0,No,Bengaluru,30
ORD030185,R0120,D01263,U01386,13.016156,77.582446,13.010893,77.692666,2024-01-12,20:33,21:08,Cloudy,High,2,Meal,motorcycle,0,No,Bengaluru,52
ORD030186,R0296,D01265,U01950,12.981834,77.635559,12.920428,77.597947,2023-05-12,13:02,13:25,Sunny,Jam,2,Buffet,motorcycle,0,Yes,Bengaluru,43
ORD030187,R0492,D01612,U02670,12.966155,77.725617,13.109952,77.614237,2024-11-07,20:08,20:26,Cloudy,Medium,1,Buffet,bicycle,1,No,Bengaluru,36
ORD030188,R0300,D01529,U04909,13.003355,77.683202,12.972276,77.508215,2024-06-03,19:53,20:06,Sunny,Medium,2,Meal,motorcycle,1,No,Bengaluru,48
ORD030189,R0087,D00196,U02495,12.911496,77.606495,12.907032,77.616604,2024-03-13,10:18,10:33,Rainy,Low,1,Buffet,motorcycle,2,Yes,Bengaluru,37
ORD030190,R0127,D01293,U03988,12.94773,77.635313,12.956998,77.573161,2024-09-16,14:24,14:48,Cloudy,Medium,0,Meal,scooter,0,No,Bengaluru,28
ORD030191,R0448,D01904,U04480,12.957462,77.699218,12.915287,77.590925,2024-12-28,14:00,14:24,Cloudy,Jam,1,Meal,scooter,0,No,Bengaluru,48
ORD030192,R0264,D00124,U04369,12.870975,77.581197,12.940627,77.682301,2024-01-30,16:55,17:06,Rainy,Low,1,Snack,scooter,1,No,Bengaluru,38
ORD030193,R0449,D00239,U01742,12.964418,77.707327,12.951342,77.655509,2024-05-29,14:06,14:28,Foggy,High,2,Meal,motorcycle,0,No,Bengaluru,54
ORD030194,R0179,D01420,U04604,13.000466,77.557372,12.924837,77.684529,2023-07-20,22:20,22:54,Sunny,Medium,1,Buffet,electric_scooter,0,No,Bengaluru,33
ORD030195,R0448,D00999,U04469,12.957462,77.699218,12.975067,77.489406,2023-03-01,20:24,20:36,Rainy,Medium,2,Drinks,motorcycle,0,No,Bengaluru,48
ORD030196,R0241,D00381,U00470,12.921001,77.545116,13.116803,77.604355,2024-03-19,20:22,20:42,Sunny,Low,1,Drinks,motorcycle,1,No,Bengaluru,20
ORD030197,R0348,D00963,U02163,12.963572,77.606139,13.019838,77.5575,2024-11-08,19:42,19:58,Cloudy,Jam,2,Drinks,motorcycle,0,No,Bengaluru,53
ORD030198,R0122,D01021,U01032,12.952619,77.719115,12.979799,77.492206,2024-05-19,20:38,21:09,Rainy,Jam,2,Drinks,motorcycle,3,No,Bengaluru,59
ORD030199,R0156,D01558,U03710,12.831202,77.684243,12.936972,77.571277,2024-12-01,12:43,13:10,Sunny,Medium,1,Drinks,motorcycle,1,No,Bengaluru,43
ORD030200,R0176,D00294,U00298,12.912017,77.596057,12.989146,77.610404,2023-01-02,12:00,12:10,Windy,Jam,2,Drinks,motorcycle,0,No,Bengaluru,57
ORD030201,R0486,D00350,U01905,12.931155,77.619094,12.897256,77.606555,2024-09-27,21:51,22:23,Windy,High,1,Buffet,scooter,2,No,Bengaluru,52
ORD030202,R0411,D01899,U04625,12.897948,77.649461,12.930557,77.575845,2024-12-30,14:03,14:20,Rainy,Jam,0,Buffet,motorcycle,1,Yes,Bengaluru,48
ORD030203,R0131,D01814,U03130,12.926709,77.602585,12.968354,77.628029,2023-04-28,13:42,13:55,Cloudy,High,2,Drinks,scooter,0,No,Bengaluru,34
ORD030204,R0499,D00203,U01281,12.963568,77.747264,12.956229,77.592024,2024-12-07,14:45,15:11,Sunny,Medium,2,Buffet,motorcycle,3,No,Bengaluru,46
ORD030205,R0355,D01889,U04785,12.962628,77.704277,12.969655,77.738592,2023-02-01,18:27,18:48,Sunny,High,0,Snack,motorcycle,1,No,Bengaluru,41
ORD030206,R0233,D00732,U00757,12.905125,77.611006,12.994504,77.636702,2023-11-26,16:32,16:57,Sunny,High,2,Drinks,electric_scooter,0,No,Bengaluru,44
ORD030207,R0103,D01626,U01480,12.976763,77.61441,13.113082,77.595085,2023-10-30,13:22,13:41,Sunny,Jam,2,Buffet,electric_scooter,3,No,Bengaluru,56
ORD030208,R0165,D01868,U00150,12.995939,77.613236,12.894379,77.575107,2023-02-27,21:19,21:43,Cloudy,Low,0,Drinks,scooter,3,No,Bengaluru,39
ORD030209,R0099,D01191,U00919,12.915327,77.602971,12.907071,77.65376,2023-08-06,19:02,19:23,Cloudy,Medium,1,Drinks,motorcycle,1,No,Bengaluru,38
ORD030210,R0154,D00072,U01767,12.966026,77.627428,12.967905,77.734096,2023-08-01,19:03,19:14,Cloudy,Medium,2,Drinks,motorcycle,2,No,Bengaluru,32
ORD030211,R0263,D01665,U02012,13.093508,77.589911,12.834024,77.664822,2024-05-13,21:29,21:44,Foggy,Medium,1,Buffet,electric_scooter,0,No,Bengaluru,38
ORD030212,R0075,D01299,U00380,12.826162,77.690659,12.966732,77.702096,2024-02-28,20:14,20:36,Sunny,Medium,0,Drinks,bicycle,0,Yes,Bengaluru,44
ORD030213,R0281,D00752,U01713,12.979279,77.755781,12.939221,77.69272,2023-05-09,21:12,21:28,Sunny,High,0,Drinks,motorcycle,3,No,Bengaluru,41
ORD030214,R0306,D00265,U04472,13.00073,77.574439,12.944022,77.568178,2024-04-17,22:24,22:37,Sunny,High,0,Drinks,motorcycle,0,No,Bengaluru,31
ORD030215,R0171,D01080,U02366,12.920016,77.538357,12.94819,77.637508,2023-02-24,23:53,23:16,Sunny,Jam,0,Buffet,electric_scooter,0,No,Bengaluru,45
ORD030216,R0302,D00318,U02055,12.901832,77.622334,12.921244,77.634418,2024-11-24,20:02,20:17,Sunny,High,2,Meal,bicycle,0,No,Bengaluru,48
ORD030217,R0195,D00906,U04201,12.996014,77.544338,12.848768,77.673995,2024-02-25,12:51,13:05,Windy,Medium,1,Buffet,scooter,0,No,Bengaluru,40
ORD030218,R0083,D01861,U01680,12.966316,77.694468,12.941367,77.589641,2023-08-26,20:53,21:03,Cloudy,Medium,2,Buffet,motorcycle,3,No,Bengaluru,45
ORD030219,R0485,D01451,U02947,13.024493,77.61044,12.924294,77.590852,2024-05-27,12:51,13:13,Sunny,Jam,1,Buffet,electric_scooter,0,No,Bengaluru,57
ORD030220,R0403,D00461,U04301,12.975503,77.600651,13.027098,77.599308,2023-03-10,13:10,13:43,Sunny,Medium,1,Meal,motorcycle,0,No,Bengaluru,26
ORD030221,R0020,D00306,U02037,12.948418,77.580993,12.97353,77.610749,2024-12-19,22:14,22:29,Sunny,Jam,0,Drinks,motorcycle,0,No,Bengaluru,41
ORD030222,R0128,D01905,U04857,12.968337,77.632024,12.943887,77.611005,2024-10-05,13:23,13:38,Windy,Medium,1,Drinks,motorcycle,0,No,Bengaluru,52
ORD030223,R0040,D00457,U00876,12.96885,77.737159,12.94756,77.601791,2024-10-31,21:56,22:25,Sunny,Jam,0,Buffet,motorcycle,0,No,Bengaluru,57
ORD030224,R0326,D01266,U02533,12.994508,77.563815,12.933439,77.555821,2024-11-10,20:08,20:34,Sunny,Medium,1,Meal,motorcycle,1,No,Bengaluru,23
ORD030225,R0043,D01888,U04146,12.960727,77.517016,12.921919,77.606805,2024-04-13,17:31,18:05,Windy,Medium,2,Meal,bicycle,1,No,Bengaluru,36
ORD030226,R0397,D00952,U03197,12.884241,77.586418,12.993575,77.693356,2023-10-12,12:07,12:39,Sunny,High,2,Buffet,scooter,0,Yes,Bengaluru,53
ORD030227,R0354,D01804,U04349,12.927104,77.555795,12.833171,77.682943,2024-11-17,22:09,22:44,Cloudy,Medium,1,Buffet,electric_scooter,3,No,Bengaluru,30
ORD030228,R0448,D00560,U01964,12.957462,77.699218,13.102494,77.612606,2024-12-09,18:45,19:13,Sunny,Jam,2,Meal,motorcycle,1,No,Bengaluru,40
ORD030229,R0105,D01814,U04412,13.002025,77.563868,12.951409,77.716455,2024-12-04,21:25,21:49,Windy,Jam,2,Buffet,scooter,0,No,Bengaluru,51
ORD030230,R0214,D01723,U01944,12.845434,77.683306,12.990356,77.616272,2023-05-26,20:59,21:27,Sunny,High,0,Buffet,motorcycle,3,No,Bengaluru,48
ORD030231,R0267,D01128,U01152,12.975633,77.51368,12.971876,77.697903,2023-06-24,21:00,21:33,Cloudy,Low,2,Drinks,scooter,3,No,Bengaluru,47
ORD030232,R0088,D00397,U04324,12.926762,77.62318,12.898633,77.62763,2024-11-26,10:09,10:44,Cloudy,Medium,2,Meal,scooter,1,No,Bengaluru,42
ORD030233,R0108,D01937,U01381,12.952409,77.684927,12.958734,77.72478,2024-12-27,21:58,22:25,Rainy,Medium,1,Snack,motorcycle,3,Yes,Bengaluru,41
ORD030234,R0390,D01159,U01160,12.965734,77.490289,12.958141,77.59166,2023-02-27,13:07,13:24,Cloudy,Jam,1,Drinks,motorcycle,3,No,Bengaluru,61
ORD030235,R0494,D01831,U02915,12.975212,77.753947,12.854724,77.686298,2023-01-20,20:55,21:15,Sunny,High,2,Drinks,motorcycle,3,No,Bengaluru,36
ORD030236,R0223,D00213,U01456,13.032762,77.591041,12.966155,77.699103,2024-10-25,13:04,13:22,Cloudy,Jam,1,Meal,scooter,0,No,Bengaluru,49
ORD030237,R0343,D00856,U01286,12.964182,77.706851,12.824182,77.688322,2023-07-15,11:35,11:49,Rainy,Medium,0,Snack,scooter,1,Yes,Bengaluru,34
ORD030238,R0349,D01788,U01644,12.905969,77.57882,12.848313,77.672842,2023-06-26,22:02,22:29,Cloudy,Jam,1,Snack,motorcycle,0,No,Bengaluru,52
ORD030239,R0008,D00846,U01471,12.917777,77.616801,12.943204,77.68147,2024-01-05,12:08,12:36,Cloudy,Medium,2,Drinks,motorcycle,1,No,Bengaluru,47
ORD030240,R0218,D00234,U04232,12.927257,77.630567,12.960196,77.72156,2024-11-18,21:11,21:37,Sunny,Medium,2,Meal,motorcycle,2,No,Bengaluru,34
ORD030241,R0001,D00071,U02929,12.94644,77.720147,12.918826,77.590597,2023-01-24,21:13,21:44,Sunny,Medium,2,Snack,motorcycle,0,No,Bengaluru,40
ORD030242,R0481,D00638,U01362,12.938963,77.57084,12.99845,77.599545,2024-02-10,18:41,19:14,Cloudy,High,2,Drinks,motorcycle,1,No,Bengaluru,55
ORD030243,R0044,D01102,U04128,12.967161,77.50781,12.991325,77.630863,2024-05-18,21:02,21:37,Cloudy,Medium,2,Snack,bicycle,0,Yes,Bengaluru,47
ORD030244,R0079,D01591,U04936,12.970584,77.706751,12.972408,77.630478,2024-10-24,14:36,15:07,Cloudy,Medium,2,Buffet,scooter,0,Yes,Bengaluru,41
ORD030245,R0303,D00473,U03173,12.977654,77.558155,12.926694,77.632741,2023-12-07,10:13,10:48,Rainy,Medium,1,Buffet,motorcycle,0,No,Bengaluru,32
ORD030246,R0388,D01546,U01237,13.043156,77.596874,12.992703,77.628151,2023-12-11,13:33,13:53,Stormy,High,1,Drinks,motorcycle,0,No,Bengaluru,59
ORD030247,R0453,D00420,U03030,12.953867,77.724931,12.971906,77.635791,2023-12-29,20:42,21:00,Sunny,Jam,0,Drinks,scooter,3,No,Bengaluru,46
ORD030248,R0132,D00346,U02620,12.825724,77.66349,12.932583,77.554863,2023-10-23,18:29,18:59,Cloudy,Medium,0,Buffet,scooter,0,No,Bengaluru,31
ORD030249,R0149,D01318,U03572,12.849594,77.683026,12.981238,77.566781,2024-10-11,22:59,23:25,Sunny,Jam,2,Buffet,motorcycle,0,No,Bengaluru,50
ORD030250,R0384,D00895,U01757,13.092429,77.602601,12.980113,77.750148,2023-03-20,20:50,21:20,Foggy,Medium,0,Buffet,motorcycle,0,No,Bengaluru,45
ORD030251,R0382,D00125,U00808,12.863837,77.672579,13.099399,77.594151,2023-02-27,20:26,20:49,Stormy,Low,0,Meal,electric_scooter,0,No,Bengaluru,52
ORD030252,R0230,D00587,U04748,12.930215,77.545937,12.944153,77.65554,2023-10-24,19:20,19:50,Rainy,High,2,Meal,motorcycle,0,No,Bengaluru,55
ORD030253,R0340,D00459,U02662,12.936638,77.619622,12.978684,77.604559,2024-12-30,13:09,13:22,Rainy,Jam,0,Buffet,motorcycle,0,No,Bengaluru,60
ORD030254,R0331,D01865,U00592,13.093086,77.590367,12.947202,77.624698,2023-05-22,22:53,23:03,Cloudy,Medium,2,Snack,motorcycle,1,No,Bengaluru,45
ORD030255,R0075,D01765,U04271,12.826162,77.690659,12.935465,77.553343,2023-01-05,19:57,20:16,Cloudy,Low,0,Meal,bicycle,0,No,Bengaluru,26
ORD030256,R0043,D01147,U01088,12.960727,77.517016,13.010189,77.705611,2024-07-08,14:43,15:03,Sunny,High,1,Snack,motorcycle,2,No,Bengaluru,46
ORD030257,R0257,D00954,U04768,12.844763,77.676708,12.922584,77.642101,2024-07-29,22:18,22:40,Sunny,Low,2,Snack,motorcycle,2,No,Bengaluru,30
ORD030258,R0337,D00479,U00625,12.994073,77.695536,12.891718,77.598191,2023-05-26,14:35,15:10,Sunny,High,2,Meal,motorcycle,2,No,Bengaluru,35
ORD030259,R0107,D01190,U02637,12.950804,77.582395,12.986188,77.577271,2024-06-25,10:53,11:06,Windy,Medium,1,Meal,electric_scooter,1,No,Bengaluru,51
ORD030260,R0040,D00892,U02212,12.96885,77.737159,12.998259,77.539069,2024-06-08,19:15,19:42,Rainy,Low,1,Drinks,motorcycle,1,No,Bengaluru,43
ORD030261,R0300,D01288,U01749,13.003355,77.683202,12.975346,77.685381,2023-12-26,19:46,20:13,Sunny,Low,0,Drinks,scooter,3,Yes,Bengaluru,28
ORD030262,R0248,D01519,U01013,12.984882,77.593737,12.993033,77.558649,2024-12-26,21:40,22:01,Sunny,Jam,2,Buffet,motorcycle,0,Yes,Bengaluru,41
ORD030263,R0405,D00894,U00339,12.958958,77.748157,12.938436,77.56141,2024-09-09,21:05,21:24,Cloudy,Jam,1,Drinks,scooter,0,Yes,Bengaluru,51
ORD030264,R0039,D01164,U00806,13.012667,77.702524,12.877106,77.589152,2024-02-02,14:18,14:38,Sunny,High,0,Buffet,scooter,1,No,Bengaluru,46
ORD030265,R0099,D00639,U04490,12.915327,77.602971,13.007296,77.574345,2023-08-08,21:12,21:47,Rainy,Medium,1,Meal,motorcycle,0,No,Bengaluru,51
ORD030266,R0145,D00229,U00884,13.086575,77.597773,13.088414,77.59865,2023-08-10,12:48,13:01,Cloudy,Medium,2,Meal,scooter,0,No,Bengaluru,30
ORD030267,R0153,D01232,U00980,12.967619,77.624441,12.952184,77.577536,2023-11-06,13:09,13:32,Foggy,Medium,2,Meal,motorcycle,3,No,Bengaluru,34
ORD030268,R0263,D01365,U02007,13.093508,77.589911,12.967346,77.737513,2024-07-17,19:10,19:32,Stormy,High,2,Snack,electric_scooter,2,No,Bengaluru,64
ORD030269,R0158,D01194,U00938,12.936187,77.578747,12.983744,77.617195,2024-12-20,16:50,17:06,Sunny,Medium,0,Buffet,scooter,0,No,Bengaluru,26
ORD030270,R0220,D00021,U01413,12.892557,77.621308,12.84473,77.666644,2023-03-19,20:19,20:29,Windy,Medium,2,Buffet,motorcycle,0,No,Bengaluru,33
ORD030271,R0265,D01923,U03242,12.980501,77.499879,12.954897,77.650128,2023-09-18,22:59,23:21,Sunny,High,2,Meal,motorcycle,2,No,Bengaluru,38
ORD030272,R0409,D01576,U04675,12.905496,77.617819,12.915203,77.564159,2024-04-20,12:15,12:31,Sunny,Low,1,Meal,motorcycle,0,No,Bengaluru,30
ORD030273,R0158,D01576,U04912,12.936187,77.578747,12.845621,77.683184,2023-11-08,12:13,12:28,Foggy,High,1,Drinks,motorcycle,0,Yes,Bengaluru,53
ORD030274,R0261,D00580,U03754,12.97232,77.643006,13.022487,77.685945,2023-03-25,12:15,12:49,Cloudy,Medium,1,Buffet,scooter,2,No,Bengaluru,36
ORD030275,R0469,D01091,U00759,12.876266,77.697465,12.962058,77.713456,2023-04-11,18:34,19:03,Cloudy,Medium,2,Snack,scooter,3,No,Bengaluru,29
ORD030276,R0316,D00820,U04056,12.992246,77.564974,12.923418,77.680113,2024-05-24,14:13,14:33,Sunny,High,2,Drinks,electric_scooter,1,No,Bengaluru,44
ORD030277,R0379,D01256,U01517,13.016358,77.567149,12.905901,77.616343,2023-06-01,21:54,22:19,Cloudy,Jam,0,Drinks,bicycle,0,No,Bengaluru,66
ORD030278,R0368,D00317,U02772,12.863736,77.692405,12.963304,77.504166,2024-11-21,14:32,14:55,Cloudy,Medium,0,Snack,electric_scooter,1,No,Bengaluru,34
ORD030279,R0046,D00101,U04474,13.016708,77.573305,13.004229,77.587393,2023-04-13,20:53,21:03,Rainy,Medium,0,Meal,scooter,2,No,Bengaluru,35
ORD030280,R0490,D01892,U01320,12.922567,77.571266,12.904031,77.605344,2023-02-05,22:30,22:45,Cloudy,Low,0,Snack,scooter,2,Yes,Bengaluru,30
ORD030281,R0103,D01033,U00433,12.976763,77.61441,12.926824,77.556457,2024-01-31,21:06,21:21,Cloudy,Medium,1,Drinks,motorcycle,3,No,Bengaluru,41
ORD030282,R0291,D00020,U04568,13.087958,77.583166,12.877116,77.678783,2023-10-18,21:13,21:44,Stormy,Medium,1,Drinks,motorcycle,2,No,Bengaluru,51
ORD030283,R0474,D01902,U01181,12.964789,77.696082,12.952579,77.739633,2024-06-02,14:10,14:45,Windy,High,1,Buffet,motorcycle,0,No,Bengaluru,38
ORD030284,R0354,D00638,U01863,12.927104,77.555795,12.948063,77.573757,2024-10-23,13:34,14:01,Sunny,Low,2,Snack,motorcycle,0,No,Bengaluru,21
ORD030285,R0040,D01839,U00666,12.96885,77.737159,12.973105,77.512105,2023-05-01,19:59,20:20,Rainy,Low,0,Snack,motorcycle,0,No,Bengaluru,29
ORD030286,R0312,D01737,U03236,12.837651,77.673312,12.865826,77.590123,2023-11-19,19:35,19:55,Sunny,Medium,1,Buffet,electric_scooter,1,No,Bengaluru,38
ORD030287,R0368,D01419,U02024,12.863736,77.692405,12.928779,77.554667,2024-02-20,21:07,21:39,Cloudy,Medium,1,Meal,motorcycle,1,No,Bengaluru,35
ORD030288,R0279,D01985,U00755,13.040626,77.599054,12.926633,77.594134,2023-01-23,19:02,19:16,Cloudy,Jam,1,Meal,motorcycle,0,No,Bengaluru,65
ORD030289,R0270,D01742,U04022,12.9839,77.503611,13.007442,77.680077,2024-12-27,21:14,21:47,Sunny,High,1,Snack,electric_scooter,1,Yes,Bengaluru,35
ORD030290,R0065,D00564,U02547,12.894853,77.606534,12.880287,77.599544,2024-08-27,20:58,21:21,Cloudy,Jam,2,Drinks,scooter,2,No,Bengaluru,56
ORD030291,R0195,D01925,U01585,12.996014,77.544338,13.021029,77.698325,2023-04-19,20:17,20:50,Cloudy,Jam,2,Snack,scooter,0,No,Bengaluru,52
ORD030292,R0429,D01771,U02192,12.918762,77.634549,12.969437,77.65633,2024-08-19,20:31,21:05,Sunny,Low,0,Meal,motorcycle,0,No,Bengaluru,36
ORD030293,R0067,D00691,U04131,12.888264,77.632324,12.918402,77.608013,2023-01-27,21:11,21:39,Sunny,Low,1,Meal,scooter,0,No,Bengaluru,30
ORD030294,R0107,D01866,U04257,12.950804,77.582395,13.045245,77.604133,2023-01-03,11:26,11:48,Sunny,Low,0,Snack,motorcycle,0,No,Bengaluru,23
ORD030295,R0458,D01533,U02873,13.044987,77.592389,12.913375,77.530615,2024-04-14,19:27,19:45,Rainy,Jam,2,Snack,electric_scooter,0,No,Bengaluru,59
ORD030296,R0245,D01200,U04687,13.010147,77.682121,13.009055,77.698516,2024-12-25,13:38,14:01,Sunny,Medium,2,Buffet,motorcycle,1,No,Bengaluru,34
ORD030297,R0300,D00830,U01775,13.003355,77.683202,12.928073,77.553644,2023-02-12,21:22,21:48,Sunny,Medium,1,Drinks,scooter,0,No,Bengaluru,32
ORD030298,R0395,D00764,U00932,12.965014,77.75932,12.847659,77.692455,2024-07-30,19:32,20:00,Cloudy,Medium,1,Drinks,motorcycle,1,No,Bengaluru,41
ORD030299,R0350,D01981,U00241,12.925534,77.552354,12.928944,77.674366,2024-02-19,12:10,12:28,Sunny,High,2,Snack,motorcycle,1,No,Bengaluru,41
ORD030300,R0053,D01286,U00424,13.021928,77.593062,13.094234,77.600377,2023-07-22,21:59,22:19,Foggy,Low,2,Snack,motorcycle,0,Yes,Bengaluru,32
ORD030301,R0427,D01464,U02087,12.96751,77.628289,12.953487,77.711795,2023-10-11,13:45,14:06,Foggy,Jam,1,Drinks,electric_scooter,1,No,Bengaluru,53
ORD030302,R0340,D01030,U04291,12.936638,77.619622,13.043203,77.593292,2024-12-26,14:12,14:45,Sunny,Jam,0,Buffet,scooter,0,No,Bengaluru,42
ORD030303,R0279,D00584,U03048,13.040626,77.599054,12.956181,77.743923,2023-07-13,14:43,15:04,Cloudy,Jam,2,Drinks,motorcycle,0,No,Bengaluru,43
ORD030304,R0147,D01649,U02705,12.868486,77.688197,12.973598,77.709424,2024-05-26,20:42,20:52,Cloudy,Jam,1,Drinks,motorcycle,0,Yes,Bengaluru,48
ORD030305,R0273,D00069,U01168,12.867218,77.593503,12.971356,77.754977,2023-06-18,22:52,23:04,Sunny,Jam,1,Meal,motorcycle,0,Yes,Bengaluru,60
ORD030306,R0095,D01534,U00069,13.001718,77.591398,12.957792,77.727522,2024-10-03,10:22,10:57,Sunny,Medium,1,Drinks,electric_scooter,2,No,Bengaluru,24
ORD030307,R0169,D00723,U02581,12.881293,77.60805,12.90817,77.645125,2024-09-07,14:57,15:15,Rainy,Medium,1,Buffet,electric_scooter,1,Yes,Bengaluru,52
ORD030308,R0245,D00410,U02421,13.010147,77.682121,12.928427,77.601406,2024-12-07,21:40,22:02,Cloudy,High,2,Snack,motorcycle,0,No,Bengaluru,40
ORD030309,R0199,D01979,U02585,12.965861,77.519187,12.999399,77.599365,2023-09-01,12:53,13:21,Cloudy,Medium,0,Drinks,motorcycle,2,No,Bengaluru,35
ORD030310,R0126,D01397,U03415,12.964051,77.746824,12.881432,77.621431,2024-10-22,12:24,12:56,Cloudy,Jam,0,Snack,motorcycle,2,No,Bengaluru,51
ORD030311,R0433,D00556,U02591,12.976401,77.653771,12.835052,77.674812,2024-03-31,19:18,19:50,Rainy,Medium,1,Buffet,scooter,0,No,Bengaluru,51
ORD030312,R0008,D01514,U04898,12.917777,77.616801,12.947183,77.63436,2024-09-10,21:14,21:35,Sunny,Medium,2,Buffet,motorcycle,0,No,Bengaluru,35
ORD030313,R0304,D00893,U00477,12.919872,77.642487,12.834166,77.663955,2023-02-19,21:13,21:47,Sunny,High,1,Meal,motorcycle,0,No,Bengaluru,45
ORD030314,R0385,D01523,U04387,13.039834,77.605328,12.893927,77.602231,2024-12-09,18:53,19:06,Sunny,Jam,0,Meal,scooter,0,No,Bengaluru,48
ORD030315,R0061,D01925,U02169,12.904786,77.61763,12.961382,77.717216,2024-08-18,10:13,10:46,Rainy,Medium,2,Meal,scooter,1,Yes,Bengaluru,49
ORD030316,R0045,D00554,U04906,12.979592,77.621151,12.911273,77.574442,2024-12-17,12:22,12:40,Cloudy,High,2,Meal,motorcycle,0,No,Bengaluru,34
ORD030317,R0341,D01127,U01727,12.908144,77.617551,12.971243,77.703914,2024-03-03,12:44,12:54,Cloudy,Medium,2,Drinks,scooter,2,Yes,Bengaluru,42
ORD030318,R0050,D01838,U03436,12.9788,77.555922,12.961828,77.655412,2023-07-26,11:07,11:25,Sunny,Medium,2,Snack,motorcycle,0,No,Bengaluru,43
ORD030319,R0455,D01981,U04636,12.848686,77.666244,12.855773,77.603668,2024-08-25,21:41,22:03,Foggy,Low,2,Buffet,motorcycle,0,No,Bengaluru,46
ORD030320,R0359,D00716,U03956,12.96462,77.725225,12.920334,77.563797,2024-08-04,21:34,22:00,Rainy,High,2,Buffet,electric_scooter,0,No,Bengaluru,61
ORD030321,R0384,D00884,U02260,13.092429,77.602601,12.913836,77.591288,2024-08-04,20:15,20:27,Rainy,High,1,Snack,motorcycle,0,No,Bengaluru,42
ORD030322,R0112,D01241,U01590,12.945479,77.693319,12.958088,77.762913,2024-11-10,19:05,19:23,Sunny,High,1,Meal,motorcycle,3,Yes,Bengaluru,52
ORD030323,R0345,D01185,U04694,12.873723,77.701504,12.876259,77.581245,2024-04-20,12:42,13:14,Sunny,Medium,0,Meal,electric_scooter,0,No,Bengaluru,27
ORD030324,R0025,D00117,U01015,12.907426,77.578845,12.881135,77.625333,2024-11-03,21:14,21:34,Sunny,High,0,Snack,motorcycle,2,No,Bengaluru,50
ORD030325,R0405,D01475,U01279,12.958958,77.748157,12.852051,77.693754,2024-08-13,20:33,20:59,Cloudy,High,0,Snack,motorcycle,2,No,Bengaluru,37
